"angle","species","specimenId","mimicType","imageabletype","imageableid","created_at","updated_at","id","kingdom","phylum","class","order","family","genus","taxonRank","scientificName","scientificNameAuthorship","vernacularName","description","individualCount","bodylength","sex","lifeStage","form","notes","idconfidence","other","ref","disposition","numphotos","Ant.mimic.","Sex","Notes","Done.","accuracy"
"Dorsal","Rhombonotus gracilis","841","mimic","Specimen",841,"2017-07-01 06:37:39 UTC","2017-07-01 06:37:41 UTC",841,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Rhombonotus","Species","Rhombonotus gracilis","(Koch L., 1879)","","Shiny black ant mimicking jumper, red legs",1,3.3,"","Juvenile","","Needed encouragement for motion video","","Ant-mimic spider","","Lost",11,NA,NA,NA,NA,0.791468400797976
"Dorsal","Crematogaster sp1","842","model","Specimen",842,"2017-07-02 10:09:27 UTC","2017-07-02 10:09:30 UTC",842,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Crematogaster","Species","Crematogaster sp1","","","Small black ant",1,4.1,"","","","Pickled in 70% ethanol, 12-Jul-2017.","","","","In collection",11,NA,NA,NA,NA,0.915353038000376
"Dorsal","Formicid13 sp1","843","model","Specimen",843,"2017-07-02 09:37:47 UTC","2017-07-02 09:37:49 UTC",843,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Formicid13","Species","Formicid13 sp1","","","Golden bum ant",1,5.6,"","","","Pickled in 70% ethanol, 12-Jul-2017.","","","","In collection",4,NA,NA,NA,NA,0.880216979759653
"Dorsal","Rhombonotus sp2","844","mimic","Specimen",844,"2017-07-01 07:53:00 UTC","2017-07-01 07:54:57 UTC",844,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Rhombonotus","Species","Rhombonotus sp2","","","Shiny black ant mimicking jumper, red legs",1,3.2,"","Juvenile","","Pickled in 70% ethanol, 20-Jul-2017.","Aus Mus tentative","Ant-mimic spider","AA.1403","Aus Mus",11,NA,NA,NA,NA,0.810145211849422
"Dorsal","Rhombonotus sp2","845","mimic","Specimen",845,"2017-06-27 12:14:15 UTC","2017-06-27 12:14:17 UTC",845,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Rhombonotus","Species","Rhombonotus sp2","","","Small black ant mimicking jumper, thick front legs",1,4.9,"Male","","","Pickled in 70% ethanol, 12-Jul-2017.","Aus Mus tentative","Ant-mimic spider","KS.129734","Aus Mus",13,NA,NA,NA,NA,0.87867222782635
"Dorsal","Rhombonotus sp2","846","mimic","Specimen",846,"2017-08-14 07:39:44 UTC","2017-08-14 07:39:48 UTC",846,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Rhombonotus","Species","Rhombonotus sp2","","","Small black ant mimicking jumper, thick front legs",1,4.2,"Female","","","Pickled in 70% ethanol, 14-Jul-2017.","Aus Mus tentative","Ant-mimic spider","KS.129735","Aus Mus",8,NA,NA,NA,NA,0.846202880110473
"Dorsal","Rhombonotus sp2","847","mimic","Specimen",847,"2017-08-13 04:05:58 UTC","2017-08-13 04:06:01 UTC",847,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Rhombonotus","Species","Rhombonotus sp2","","","Shiny black ant mimicking jumper, red legs",1,3.1,"","Juvenile","","Refused to walk for motion video.
Pickled in 70% ethanol, 20-Jul-2017.","Aus Mus tentative","Ant-mimic spider","AA.1403","Aus Mus",8,NA,NA,NA,NA,0.821609459596341
"Dorsal","Cosmophasis thalassina","849","non-mimic","Specimen",849,"2017-07-07 13:11:39 UTC","2017-07-07 13:11:44 UTC",849,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Cosmophasis","Species","Cosmophasis thalassina","(C.L. Koch, 1846)","","Small irridescent jumper",1,3.7,"","Juvenile","","Pickled in 100% ethanol, 28-Aug-2017.
Ravi thought C. baehrae but not known from this area; need adult","Aus Mus tentative","","AA.1405","Aus Mus",10,NA,NA,NA,NA,0.617797647275318
"Dorsal","Heteroptera2 sp1","851","mimic","Specimen",851,"2017-08-16 11:11:27 UTC","2017-08-16 11:11:29 UTC",851,"Animalia","Arthropoda","Insecta","Hemiptera","","Heteroptera2","Species","Heteroptera2 sp1","","","Small black ant mimic bug",1,2.9,"","Adult","","Its wings aren't sitting in place correctly.
Pickled in 70% ethanol, 12-Jul-2017.","","Ant mimic bug","","In collection",8,NA,NA,NA,NA,0.607214063613034
"Dorsal","Rhombonotus sp3","857","mimic","Specimen",857,"2017-08-12 12:23:29 UTC","2017-08-12 12:23:33 UTC",857,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Rhombonotus","Species","Rhombonotus sp3","","","Small black ant mimicking jumper",NA,2,"","Juvenile","","Aus Mus ID notes: Ravi's ID, HS says too young to identify 

Pickled in 70% ethanol, 12-Jul-2017.","Aus Mus tentative","Ant-mimic spider","AA.1403","Aus Mus",9,NA,NA,NA,NA,0.821985174505211
"Dorsal","Colobathristid1 sp1","884","mimic","Specimen",884,"2017-08-17 14:28:48 UTC","2017-08-17 14:28:52 UTC",884,"Animalia","Arthropoda","Insecta","Hemiptera","Colobathristidae","Colobathristid1","Species","Colobathristid1 sp1","","","Green ant mimicking bug",1,7,"","","","Colour has faded a bit. Pickled in 70% ethanol, 03-June-2017.
Presumably a mimic of Oecophylla smaragdina.","0","Ant mimic bug","","In collection",8,NA,NA,NA,NA,0.704795666450373
"Dorsal","Heteroptera2 sp1","892","mimic","Specimen",892,"2017-08-16 11:06:44 UTC","2017-08-16 11:06:46 UTC",892,"Animalia","Arthropoda","Insecta","Hemiptera","","Heteroptera2","Species","Heteroptera2 sp1","","","Small ant mimic bug",1,3.1,"","","","Pickled in 70% ethanol, 03-June-2017.","","Ant mimic bug","","In collection",8,NA,NA,NA,NA,0.541318422739254
"Dorsal","Cosmophasis thalassina","897","mimic","Specimen",897,"2017-07-08 02:43:36 UTC","2017-07-08 02:43:40 UTC",897,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Cosmophasis","Species","Cosmophasis thalassina","(C.L. Koch, 1846)","","Small irridescent jumper, brown abdomen",1,3.7,"","Juvenile","","ID unknown.
Pickled in 70% ethanol, 20-Jul-2017.","","Ant-mimic spider","AA.1405","Aus Mus",8,NA,NA,NA,NA,0.658822967277123
"Dorsal","Cosmophasis thalassina","900","mimic","Specimen",900,"2017-07-08 05:00:38 UTC","2017-07-08 05:00:43 UTC",900,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Cosmophasis","Species","Cosmophasis thalassina","(C.L. Koch, 1846)","","Small irridescent jumper, brown abdomen",1,4.4,"","juvenile","","Euthanised CO2, pickled in 100% ethanol, 28-Aug-2017.","","Ant-mimic spider","AA.1405","Aus Mus",7,NA,NA,NA,NA,0.51227681736211
"Dorsal","Cosmophasis thalassina","901","non-mimic","Specimen",901,"2017-07-18 11:44:06 UTC","2017-07-18 11:44:10 UTC",901,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Cosmophasis","Species","Cosmophasis thalassina","(C.L. Koch, 1846)","","Small irridescent jumper, brown abdomen",1,3.9,"","","","","","","","Alive in lab",16,NA,NA,NA,NA,0.595274057456328
"Dorsal","Myrmarachne macleayana","902","mimic","Specimen",902,"2017-08-14 12:45:59 UTC","2017-08-14 12:46:03 UTC",902,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne macleayana","(Bradley, 1876)","","Golden bum ant mimicking jumper",1,6.1,"","","forma foreli","Pickled in 70% ethanol, 14-Aug-2017.","","Ant-mimic spider","","Michael Kelly",13,NA,NA,NA,NA,0.87759414903849
"Dorsal","Heteroptera2 sp1","910","mimic","Specimen",910,"2017-08-16 11:17:11 UTC","2017-08-16 11:17:13 UTC",910,"Animalia","Arthropoda","Insecta","Hemiptera","","Heteroptera2","Species","Heteroptera2 sp1","","","Small ant-like bug",1,3.1,"","","","Possibly a mimic. Pickled in 70% ethanol, 03-June-2017.","","Ant mimic bug","","In collection",4,NA,NA,NA,NA,0.533517908631197
"Dorsal","Myrmarachne juvenile","911","mimic","Specimen",911,"2017-08-18 13:56:46 UTC","2017-08-18 13:56:49 UTC",911,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne juvenile","","","Small black ant mimicking jumper",1,2.5,"","Juvenile","","Aus mus notes: Ravi's ID, HS says too young to identify.
Pickled in 70% ethanol, 11-Jul-2017.","","Ant-mimic spider","AA.1403","Aus Mus",11,NA,NA,NA,NA,0.82270821425553
"Dorsal","Cosmophasis micarioides","913","mimic","Specimen",913,"2017-07-08 05:52:45 UTC","2017-07-08 05:52:48 UTC",913,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Cosmophasis","Species","Cosmophasis micarioides","(L. Koch, 1880)","","Iridescent green jumper",1,5.2,"","Adult","","First photos are juvenile, later adult. Juvenile body length was 4.8.","","Ant-mimic spider","","Lizzy Lowe",15,NA,NA,NA,NA,0.506759896108953
"Dorsal","Myrmarachne macleayana","914","mimic","Specimen",914,"2017-08-14 14:21:44 UTC","2017-08-14 14:21:48 UTC",914,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne macleayana","(Bradley, 1876)","","Small black ant mimicking jumper",NA,3.5,"","","Forma robsoni","Very ant-like in life.
Pickled in 70% ethanol, 21-Aug-2017.","","Ant-mimic spider","","Michael Kelly",10,NA,NA,NA,NA,0.874884519285842
"Dorsal","Heteroptera2 sp1","915","mimic","Specimen",915,"2017-08-16 11:15:27 UTC","2017-08-16 11:15:29 UTC",915,"Animalia","Arthropoda","Insecta","Hemiptera","","Heteroptera2","Species","Heteroptera2 sp1","","","Small ant-like bug",NA,3.1,"","","","Pickled in 70% ethanol, 03-June-2017.","","Ant mimic bug","","In collection",4,NA,NA,NA,NA,0.493495554581889
"Dorsal","Cosmophasis baehrae","919","non-mimic","Specimen",919,"2017-07-19 14:40:16 UTC","2017-07-19 14:40:18 UTC",919,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Cosmophasis","Species","Cosmophasis baehrae","(Zabka & Waldock, 2012)","","Small irridescent jumper",1,4.1,"","","","Euthanised CO2, pickled in 100% ethanol, 28-Aug-2017.
Juveniles look like small black ants","0","","","Michael Kelly",10,NA,NA,NA,NA,0.545957685434944
"Dorsal","Judalana lutea","920","mimic","Specimen",920,"2017-07-15 03:55:25 UTC","2017-07-15 03:55:30 UTC",920,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Judalana","Species","Judalana lutea","(Rix, 1999)","","Strobe ant mimic",1,3.4,"Female","juvenile","","Aus mus notes: probably Judalan sp. - colour pattern matches; but adult male needed to be sure.
Pickled in 70% ethanol, 20-Jul-2017.
","","Ant-mimic spider","AA.1403","Aus Mus",9,NA,NA,NA,NA,0.784731262842436
"Dorsal","Judalana lutea","921","mimic","Specimen",921,"2017-07-15 04:11:43 UTC","2017-07-15 04:11:45 UTC",921,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Judalana","Species","Judalana lutea","(Rix, 1999)","","",1,3,"Female","","","Aus mus notes: probably Judalana or Rhombonotus.
Pickled in 70% ethanol, 05-July-2017. Sue thinks this looks like a bee - Dorsal - color & shape; Lateral - body bands/segments","","Ant-mimic spider","AA.1403","Aus Mus",8,NA,NA,NA,NA,0.702749797760182
"Dorsal","Salticid17 sp1","925","mimic","Specimen",925,"2017-07-05 14:45:06 UTC","2017-07-05 23:01:54 UTC",925,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Salticid17","Species","Salticid17 sp1","","","Small black ant mimicking jumper",1,2.5,"","Juvenile","","Aus mus notes: Fissident juvenile, cannot go further.
Constantly on the move, like an ant. Possibly a juvenile Ligonipes?
Pickled in 70% ethanol, 11-Jul-2017.","","Ant-mimic spider","AA.1403","Aus Mus",11,NA,NA,NA,NA,0.744516062763381
"Dorsal","Salticid18 sp1","926","non-mimic","Specimen",926,"2017-07-06 07:36:06 UTC","2017-07-06 07:36:11 UTC",926,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Salticid18","Species","Salticid18 sp1","","","Small black jumper",1,2.3,"","Juvenile","","Pickled in 70% ethanol, 12-Jul-2017.","","","","In collection",9,NA,NA,NA,NA,0.607520883892116
"Dorsal","Cosmophasis thalassina","927","mimic","Specimen",927,"2017-07-06 12:55:06 UTC","2017-07-06 12:55:08 UTC",927,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Cosmophasis","Species","Cosmophasis thalassina","(C.L. Koch, 1846)","","Small irridescent jumper",1,3.8,"","juvenile","","Euthanised CO2, pickled in 100% ethanol, 28-Aug-2017.","Robert Whyte","Ant-mimic spider","AA.1405","Aus Mus",8,NA,NA,NA,NA,0.544387894401632
"Dorsal","Judalana lutea","931","mimic","Specimen",931,"2017-07-15 05:48:14 UTC","2017-07-15 05:48:15 UTC",931,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Judalana","Species","Judalana lutea","(Rix, 1999)","","Strobe ant mimic",1,3.6,"","juvenile","","Aus mus notes: Judalana or Rhombonotus.
Pickled in 70% ethanol, 20-Jul-2017.","","Ant-mimic spider","AA.1403","Aus Mus",9,NA,NA,NA,NA,0.793891589264635
"Dorsal","Cosmophasis baehrae","939","non-mimic","Specimen",939,"2017-07-19 14:12:06 UTC","2017-07-19 14:12:13 UTC",939,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Cosmophasis","Species","Cosmophasis baehrae","(Zabka & Waldock, 2012)","","Small irridescent jumper",1,3.4,"","","","Pickled in 70% ethanol, 20-Jul-2017.
Juveniles look like small black ants.","0","","","In collection",8,NA,NA,NA,NA,0.587034724833835
"Dorsal","Cosmophasis thalassina","940","mimic","Specimen",940,"2017-07-18 11:39:04 UTC","2017-07-18 11:39:19 UTC",940,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Cosmophasis","Species","Cosmophasis thalassina","(C.L. Koch, 1846)","","Small brown jumper",1,4,"","","","Euthanised CO2, pickled in 100% ethanol, 28-Aug-2017.","","Ant mimic spider","","Michael Kelly",10,NA,NA,NA,NA,0.53244096548449
"Dorsal","Myrmarachne macleayana","942","mimic","Specimen",942,"2017-08-14 15:05:02 UTC","2017-08-14 15:05:05 UTC",942,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne macleayana","(Bradley, 1876)","","Small black ant mimicking jumper",NA,3.7,"","","Forma robsoni","Very ant-like in life","","Ant-mimic spider","","Alive in lab",9,NA,NA,NA,NA,0.864493840429529
"Dorsal","Iridonyssus kohouti","951","mimic","Specimen",951,"2017-08-18 13:24:20 UTC","2017-08-18 13:24:28 UTC",951,"Animalia","Arthropoda","Arachnida","Araneae","Corinnidae","Iridonyssus","Species","Iridonyssus kohouti","(Raven, 2015)","","Small black ant-like spider",1,2.8,"","","","Probable mimic. Found sheltering with ants (specimen 950). Observed by Chris to behave like the ants it was with, including antennal illusion. 
Pickled in 100% ethanol, 28-Aug-2017.","","Ant mimic spider","","Michael Kelly",10,NA,NA,NA,NA,0.662834141281808
"Dorsal","Poecilipta kohouti","978","mimic","Specimen",978,"2017-08-07 09:38:17 UTC","2017-08-07 10:02:24 UTC",978,"Animalia","Arthropoda","Arachnida","Araneae","Corinnidae","Poecilipta","Species","Poecilipta kohouti","(Raven, 2015)","","",1,4.5,"","","","","Aus museum","Ant-mimic spider","KS.74860","AM collection",2,NA,NA,NA,NA,0.816258163850098
"Dorsal","Poecilipta kohouti","979","mimic","Specimen",979,"2017-08-07 09:43:41 UTC","2017-08-07 09:43:43 UTC",979,"Animalia","Arthropoda","Arachnida","Araneae","Corinnidae","Poecilipta","Species","Poecilipta kohouti","(Raven, 2015)","","",1,4.5,"","","","","Aus museum","Ant-mimic spider","","AM collection",2,NA,NA,NA,NA,0.795692138137092
"Dorsal","Poecilipta kohouti","980","mimic","Specimen",980,"2017-08-07 09:48:41 UTC","2017-08-07 10:02:42 UTC",980,"Animalia","Arthropoda","Arachnida","Araneae","Corinnidae","Poecilipta","Species","Poecilipta kohouti","(Raven, 2015)","","",1,4.4,"","","","","Aus museum","Ant-mimic spider","","AM collection",2,NA,NA,NA,NA,0.762595374864158
"Dorsal","Poecilipta kohouti","981","mimic","Specimen",981,"2017-08-07 09:54:02 UTC","2017-08-07 09:54:04 UTC",981,"Animalia","Arthropoda","Arachnida","Araneae","Corinnidae","Poecilipta","Species","Poecilipta kohouti","(Raven, 2015)","","",1,4.8,"","","","","Aus museum","Ant-mimic spider","","AM collection",2,NA,NA,NA,NA,0.798807924365633
"Dorsal","Poecilipta kohouti","982","mimic","Specimen",982,"2017-08-07 09:58:06 UTC","2017-08-07 09:58:07 UTC",982,"Animalia","Arthropoda","Arachnida","Araneae","Corinnidae","Poecilipta","Species","Poecilipta kohouti","(Raven, 2015)","","",1,4.6,"","","","","Aus museum","Ant-mimic spider","KS.74860","AM collection",2,NA,NA,NA,NA,0.781031589579487
"Dorsal","Poecilipta kohouti","983","mimic","Specimen",983,"2017-08-07 10:01:53 UTC","2017-08-07 10:01:55 UTC",983,"Animalia","Arthropoda","Arachnida","Araneae","Corinnidae","Poecilipta","Species","Poecilipta kohouti","(Raven, 2015)","","",1,4.4,"","","","","Aus museum","Ant-mimic spider","","AM collection",2,NA,NA,NA,NA,0.764766823239578
"Dorsal","Myrmarachne formicaria","CRS101","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.755011830130973
"Dorsal","Damoetas nitidus","JMS108","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Drawing","Yes",0.820105554709142
"Dorsal","Iridonyssus kohouti","JMS109","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.649398257235561
"Dorsal","Judalana lutea","JMS111","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Juvenile","Photo","Yes",0.65821819112225
"Dorsal","Myrmarachne erythrocephala","JMS115","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.836276781167687
"Dorsal","Myrmarachne macleayana","JMS120","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.84638881288306
"Dorsal","Ligonipes lacertosus","KWS605","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Drawing","Yes",0.783126288660434
"Dorsal","Myrmapana parallela","MCZ108610","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.852091896975846
"Dorsal","Myrmapeni chickeringi","MCZ125078","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.821783585560401
"Dorsal","Neon nellii*","MCZ126911","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.415703393931588
"Dorsal","Castianeira longipalpa","MCZ126957","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.68587039531538
"Dorsal","Myrmaplata plataleoides","MCZ128934","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.876812750481027
"Dorsal","Castianeira cingulata","MCZ136939","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.82133092952504
"Dorsal","Castianeira trilineata","MCZ142573","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.730479382441602
"Dorsal","Aetius nocturnus","MCZ16734","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.83476443653259
"Dorsal","Sphecotypus niger","MCZ28119","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.824891321121744
"Dorsal","Mazax spinosa","MCZ28153","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.655389407142547
"Dorsal","Serendib volans","MCZ44162","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.663848201866985
"Dorsal","Myrmecotypus rettenmeyeri","MCZ67875","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.793959740311589
"Dorsal","Mazax pax","MCZ79128","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.811242228171369
"Dorsal","Myrmapana centralis","MCZ93522","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.80210015334319
"Dorsal","Corinnomma sp.","MCZ95991","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.865541933822469
"Dorsal","Serendib suthepica","MCZ96085","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.851771341354019
"Dorsal","Myrmarachne luctuosa","MUS401","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.774441477314667
"Dorsal","Battalus byrneae","Q00002","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Only partial images","Yes",0.391283641838797
"Dorsal","Copa kabana","Q00013","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.575107628357427
"Dorsal","Leichhardteus albofasciatus","Q00014","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.433980442735132
"Dorsal","Nyssus avidus","Q00016","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.536991560553272
"Dorsal","Nyssus paradoxus","Q00017","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Drawing","Yes",0.679238692241691
"Dorsal","Nucastia supunnoides","Q44095","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.776857248682313
"Dorsal","Nyssus luteofinis","Q50886","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Drawing","Yes",0.679853718879258
"Dorsal","Disnyssus helenmirrenae","Q80326","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","/","Drawing","Yes",0.641430949273094
"Dorsal","Iridonyssus formicans","Q84598","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.662967946579603
"Dorsal","Nyssus albopunctatus","Q84821","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.325890492054402
"Dorsal","Creugas gulosus","Q87362","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.686126676655787
"Dorsal","Leptopicia bimaculata","Q98191","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Drawing","Yes",0.803521579825658
"Dorsal","Nyssus coloripes","SHS116","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","","Photo","Yes",0.526253702771928
"Dorsal","Myrmarachne helensmithae","TPS103","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.801825864106584
"Dorsal","Myrmarachne macaulayi","TPS104","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.862333374982894
